booking_id,hotel_name,hotel_city,hotel_state,hotel_zipcode,hotel_country,booking_for,numbers_of_persons,adults,childrens,days_of_stays,check_in_timestamp,check_out_timestamp,requires_travels_facility,mode_of_travels,amount,discount_category,special_discount,tax,total_amounts,rooms_booked,room_type,booking_source,payment_method,guest_email,booking_status,room_number,guest_type,guest_age,guest_gender
BKPPEIN-kq0h-0021-0oj1,Park Plaza Eindhoven,Eindhoven,North Brabant,5611 AJ,Netherlands,Business,3,3,0,1,2047-02-06 16:00:00,2047-02-07 10:00:00,Yes,Bus,300.00,None,0.00,45.00,345.00,1,Cabin Suite,Travel Agent,PayPal,john..doe@example.com,Pending,1151,Corporate,35,Male
BKRBHDD-aat5-0016-7g4r,Radisson Blu Hotel Dubai Deira Creek,Dubai,Dubai,476,United Arab Emirates,Leisure,5,3,2,4,2047-02-08 13:00:00,2047-02-12 12:00:00,No,Flight,1600.00,Group,160.00,240.00,1680.00,2,Double Room,Mobile App,Credit Card,amina.mansourBKRBHDD-aat5-0016-7g4r@email.com,Confirmed,1174,Regular,33,Non-binary
BKPPNOT-oygh-0017-xi1w,Park Plaza Nottingham,Nottingham,England,NG1 6FL,United Kingdom,Leisure,5,2,3,3,2047-02-10 13:00:00,2047-02-13 12:00:00,No,Train,1080.00,Group,108.00,162.00,1134.00,2,Family Suite,Corporate Portal,Invoice,matthew.webbBKPPNOT-oygh-0017-xi1w@email.com,Confirmed,548,VIP,60,Male
BKRBHAD-egws-0023-ig3o,Radisson Blu Hotel Abu Dhabi Yas Island,Abu Dhabi,Abu Dhabi,93725,United Arab Emirates,Leisure,5,4,1,2,2047-02-12 14:00:00,2047-02-14 12:00:00,No,Bus,800.00,Group,80.00,120.00,840.00,2,Cabin Suite,Corporate Portal,Invoice,liam.chopraBKRBHAD-egws-0023-ig3o@email.com,Confirmed,520,Regular,39,Male
BKRBHDO-eb3l-0027-7ihb,Radisson Blu Hotel Doha,Doha,Doha,1768,Qatar,Leisure,2,1,1,3,2047-02-14 14:00:00,2047-02-17 11:00:00,No,Bus,600.00,Seasonal,60.00,90.00,630.00,1,Ocean View King,Walk-in,Credit Card,ishaan.schwarzBKRBHDO-eb3l-0027-7ihb@email.com,Pending,575,Corporate,65,Female
BKUNKWN-36d6-0201-qzta,None,Cork,County Cork,T45 WF53,Ireland,Leisure,2,1,1,2,2047-02-16 16:00:00,2047-02-18 12:00:00,No,Train,560.00,Seasonal,56.00,84.00,588.00,1,Standard King,Website,Invoice,hao.schmidtBKUNKWN-36d6-0201-qzta@email.com,Pending,1267,VIP,47,Non-binary
BKRBHTR-ohmy-0012-vpvp,Radisson Blu Hotel Tromso,Tromso,Troms,9259,Norway,Business,2,2,0,1,2047-02-18 14:00:00,2047-02-19 12:00:00,Yes,Car,180.00,Corporate,18.00,27.00,189.00,1,Standard Queen,Mobile App,PayPal,ryan.suzukiBKRBHTR-ohmy-0012-vpvp@email.com,Confirmed,858,Corporate,33,Male
BKRBAHA-fqug-0029-16bf,Radisson Blu Astrid Hotel Antwerp,Antwerp,Antwerp,2018,Belgium,Business,2,2,0,4,2047-02-20 13:00:00,2047-02-24 12:00:00,Yes,Train,880.00,Corporate,88.00,132.00,924.00,1,Ocean View King,Mobile App,Debit Card,penelope.duvalBKRBAHA-fqug-0029-16bf@email.com,Completed,1334,Regular,25,Non-binary
BKRBMIA-mpa0-0018-3qbe,Radisson Blu Mumbai International Airport,Mumbai,Maharashtra,400059,India,Leisure,1,1,0,3,2047-02-22 13:00:00,2047-02-25 12:00:00,Yes,Flight,480.00,Early Bird,48.00,72.00,504.00,1,Executive Twin,Corporate Portal,Invoice,kavya.iyerBKRBMIA-mpa0-0018-3qbe@email.com,Completed,1156,VIP,38,Non-binary
BKPPEIN-3swu-0022-1hlc,Park Plaza Eindhoven,Eindhoven,North Brabant,5611 AJ,Netherlands,Leisure,3,3,0,3,2047-02-24 14:00:00,2047-02-27 12:00:00,No,Flight,420.00,Early Bird,42.00,63.00,441.00,1,Cabin Suite,Corporate Portal,Invoice,james.ivanovaBKPPEIN-3swu-0022-1hlc@email.com,Pending,1089,VIP,26,Female
BKPPBS1-65jw-0049-g8ed,Park Plaza Bangkok Soi 18,Bangkok,Bangkok,10110,Thailand,Business,1,1,0,5,2047-02-26 15:00:00,2047-03-03 10:00:00,Yes,Flight,600.00,None,0.00,90.00,690.00,1,Ocean View King,Travel Agent,PayPal,rakesh.stewartBKPPBS1-65jw-0049-g8ed@email.com,Confirmed,362,Corporate,36,Male
BKPIBRS-du6c-0020-upzg,Park Inn by Radisson Stuttgart,Stuttgart,Baden-Württemberg,70173,Germany,Leisure,4,3,1,2,2047-02-28 14:00:00,2047-03-02 12:00:00,No,Bus,1120.00,None,0.00,168.00,1288.00,2,Family Suite,Corporate Portal,Invoice,neha.moralesBKPIBRS-du6c-0020-upzg@email.com,Pending,298,Regular,36,Non-binary
BKRBHVA-8826-0024-il83,Radisson Blu Hotel Vadistanbul,Istanbul,Istanbul,34396,Turkey,Leisure,1,1,0,1,2047-03-02 14:00:00,2047-03-03 12:00:00,No,Train,160.00,Seasonal,16.00,24.00,168.00,1,Executive King,Website,Invoice,rebecca.nasserBKRBHVA-8826-0024-il83@email.com,Pending,917,Regular,39,Female
BKRBHLU-x2li-0018-isrd,Radisson Blu Hotel Lucerne,Lucerne,Lucerne,6005,Switzerland,Leisure,2,1,1,3,2047-03-04 13:00:00,2047-03-07 12:00:00,No,Flight,600.00,Seasonal,60.00,90.00,630.00,1,Deluxe King,Website,Debit Card,radhika.fangBKRBHLU-x2li-0018-isrd@email.com,Pending,151,Corporate,27,Female
BKAOLBP-pt64-0017-0vtg,art'otel London Battersea Power Station,London,England,SW11 8AL,United Kingdom,Leisure,4,2,2,6,2047-03-06 16:00:00,2047-03-12 10:00:00,No,Car,3360.00,Early Bird,336.00,504.00,3528.00,2,Cabin Suite,Walk-in,Credit Card,gaurav.thompsonBKAOLBP-pt64-0017-0vtg@email.com,Confirmed,1255,Regular,78,Male
BKRBMHN-u8x1-0019-hs6a,Radisson Blu MBD Hotel Noida,Noida,Uttar Pradesh,201301,India,Leisure,3,2,1,1,2047-03-08 16:00:00,2047-03-09 11:00:00,Yes,Bus,300.00,Holiday,30.00,45.00,315.00,1,Family Suite,Corporate Portal,Invoice,maryam.tangBKRBMHN-u8x1-0019-hs6a@email.com,Confirmed,1353,VIP,53,Non-binary
BKRBAHS-j9s5-0024-rnkr,Radisson Blu Atlantic Hotel Stavanger,Stavanger,Rogaland,4005,Norway,Business,1,1,0,2,2047-03-10 15:00:00,2047-03-12 12:00:00,Yes,Bus,560.00,Corporate,56.00,84.00,588.00,1,Deluxe Queen,Corporate Portal,Invoice,eleanor.legrandBKRBAHS-j9s5-0024-rnkr@email.com,Pending,537,Corporate,48,Non-binary
BKRBPHO-711c-0023-69e3,Radisson Blu Plaza Hotel Oslo,Oslo,Oslo,0185,Norway,Business,2,2,0,4,2047-03-12 13:00:00,2047-03-16 10:00:00,Yes,Train,1200.00,Corporate,120.00,180.00,1260.00,1,Cabin Suite,Travel Agent,Debit Card,nikita.dominguezBKRBPHO-711c-0023-69e3@email.com,Confirmed,1061,Regular,25,Male
BKRBPHH-03t6-0024-rqky,Radisson Blu Plaza Hotel Hyderabad Banjara Hills,Hyderabad,Telangana,500034,India,Business,2,2,0,1,2047-03-14 15:00:00,2047-03-15 11:00:00,Yes,Car,280.00,Corporate,28.00,42.00,294.00,1,Standard Queen,Walk-in,Cash,user@@example.com,Confirmed,1542,Regular,65,Male
BKRBHOU-zshc-0021-4gss,Radisson Blu Hotel Oulu,Oulu,North Ostrobothnia,90100,Finland,Leisure,5,3,2,7,2047-03-16 16:00:00,2047-03-23 11:00:00,No,Flight,3500.00,Group,350.00,525.00,3675.00,2,Standard King,Walk-in,Cash,mei.sasakIBKRBHOU-zshc-0021-4gss@email.com,Pending,1586,Corporate,35,Female
BKRBHGU-1xzo-0022-fr3u,Radisson Blu Hotel Guwahati,Guwahati,Assam,781033,India,Business,2,2,0,3,2047-03-18 16:00:00,2047-03-21 11:00:00,Yes,Car,660.00,Corporate,66.00,99.00,693.00,1,Standard Queen,Corporate Portal,Invoice,maya.sethiBKRBHGU-1xzo-0022-fr3u@email.com,Confirmed,299,Corporate,54,Non-binary
BKRBHLU-ggdw-0019-um20,Radisson Blu Hotel Lucerne,Lucerne,Lucerne,6005,Switzerland,Leisure,4,3,1,7,2047-03-20 15:00:00,2047-03-27 12:00:00,No,Car,2240.00,Member,224.00,336.00,2352.00,2,Standard King,Mobile App,Invoice,harsh.kowalskiBKRBHLU-ggdw-0019-um20@email.com,Confirmed,1134,Regular,22,Male
BKRBABE-86p9-0015-p509,Radisson Blu Atria Bengaluru,Bengaluru,Karnataka,560001,India,Leisure,5,3,2,7,2047-03-22 16:00:00,2047-03-29 11:00:00,No,Train,3920.00,Seasonal,392.00,588.00,4116.00,2,Executive Twin,Corporate Portal,Invoice,emeka.wagnerBKRBABE-86p9-0015-p509@email.com,Cancelled,942,Regular,51,Non-binary
BKPIBRL-mu3d-0021-sfsm,Park Inn by Radisson London Heathrow,London,England,UB7 0EA,United Kingdom,Business,3,3,0,1,2047-03-24 14:00:00,2047-03-25 12:00:00,Yes,Flight,180.00,Corporate,18.00,27.00,189.00,1,Ocean View King,Travel Agent,Debit Card,user@domain..com,Confirmed,1219,Regular,58,Male
BKPIBRL-mu3d-0021-sfsm,Park Inn by Radisson London Heathrow,London,England,UB7 0EA,United Kingdom,Business,3,3,0,1,2047-03-24 14:00:00,2047-03-25 12:00:00,Yes,Flight,180.00,Corporate,18.00,27.00,189.00,1,Ocean View King,Travel Agent,Debit Card,user@domain..com,Confirmed,1219,Regular,58,Male
BKRBHRA-bsji-0022-4l0o,Radisson Blu Hotel Ranchi,Ranchi,Jharkhand,834001,India,Leisure,3,1,2,4,2047-03-28 16:00:00,2047-04-01 12:00:00,Yes,Bus,1000.00,Seasonal,100.00,150.00,1050.00,1,Double Room,Travel Agent,PayPal,fatima.hoffmannBKRBHRA-bsji-0022-4l0o@email.com,Confirmed,1150,Regular,71,Female
BKPIBRS-qfic-0021-fmvc,Park Inn by Radisson Stuttgart,Stuttgart,Baden-Württemberg,70173,Germany,Business,1,1,0,3,2047-03-30 13:00:00,2047-04-02 10:00:00,Yes,Car,840.00,Corporate,84.00,126.00,882.00,1,Ocean View King,Corporate Portal,Invoice,ella.stewartBKPIBRS-qfic-0021-fmvc@email.com,Confirmed,1471,Corporate,66,Male
BKRBJAI-j8iw-0026-04ll,Radisson Blu Jaipur,Jaipur,Rajasthan,302018,India,Leisure,2,1,1,1,2047-04-01 13:00:00,2047-04-02 11:00:00,No,Car,280.00,Holiday,28.00,42.00,294.00,1,Executive King,Website,Credit Card,payal.sotoBKRBJAI-j8iw-0026-04ll@email.com,Cancelled,1524,Regular,19,Non-binary
BKRBWHS-2ot5-0024-xy9x,Radisson Blu Waterfront Hotel Stockholm,Stockholm,Stockholm County,111 64,Sweden,Leisure,4,4,0,1,2047-04-03 15:00:00,2047-04-04 12:00:00,No,Car,600.00,Holiday,60.00,90.00,630.00,2,Double Room,Corporate Portal,Invoice,joseph.kovacsBKRBWHS-2ot5-0024-xy9x@email.com,Confirmed,713,Regular,29,Female
BKRBRVH-7qd8-0024-4wk4,Radisson Blu Royal Viking Hotel Stockholm,Stockholm,Stockholm County,111 20,Sweden,Business,3,3,0,1,2047-04-05 16:00:00,2047-04-06 10:00:00,Yes,Train,180.00,None,0.00,27.00,207.00,1,Executive Twin,Website,Invoice,lily.sorensenBKRBRVH-7qd8-0024-4wk4@email.com,Confirmed,1439,Corporate,43,Female
BKRBHD2-9h0b-0021-gmto,Radisson Blu Hotel Dortmund,Dortmund,North Rhine-Westphalia,44139,Germany,Business,3,3,0,2,2047-04-07 14:00:00,2047-04-09 11:00:00,Yes,Flight,440.00,Corporate,44.00,66.00,462.00,1,Cabin Suite,Corporate Portal,Invoice,lucy.farooqBKRBHD2-9h0b-0021-gmto@email.com,Confirmed,1413,Corporate,76,Male
BKRBHGL-k342-0011-795b,Radisson Blu Hotel Glasgow,Glasgow,Scotland,G2 8DL,United Kingdom,Business,3,3,0,4,2047-04-09 14:00:00,2047-04-13 10:00:00,Yes,Flight,880.00,Corporate,88.00,132.00,924.00,1,Executive Twin,Website,Debit Card,radhika.chenBKRBHGL-k342-0011-795b@email.com,Completed,218,VIP,24,Non-binary
BKRBHKU-too3-0018-5tjx,Radisson Blu Hotel Kuwait,Kuwait City,Al Asimah,13122,Kuwait,Business,1,1,0,7,2047-04-11 16:00:00,2047-04-18 11:00:00,Yes,Car,980.00,None,0.00,147.00,1127.00,1,Standard King,Walk-in,Cash,mohammed.carterBKRBHKU-too3-0018-5tjx@email.com,Confirmed,1463,Corporate,32,Non-binary
BKRBHD2-urnl-0022-r7jc,Radisson Blu Hotel Dortmund,Dortmund,North Rhine-Westphalia,44139,Germany,Leisure,5,4,1,6,2047-04-13 16:00:00,2047-04-19 12:00:00,No,Car,1920.00,Seasonal,192.00,288.00,2016.00,2,Family Suite,Corporate Portal,Invoice,caleb.yamaguchiBKRBHD2-urnl-0022-r7jc@email.com,Pending,302,VIP,55,Male
BKRBUPR-37hq-0019-3gtv,Radisson Blu Udaipur Palace Resort and Spa,Udaipur,Rajasthan,313001,India,Leisure,7,4,3,2,2047-04-15 15:00:00,2047-04-17 12:00:00,Yes,Flight,1680.00,Holiday,168.00,252.00,1764.00,3,Double Room,Travel Agent,Credit Card,camila.castroBKRBUPR-37hq-0019-3gtv@email.com,Confirmed,353,Regular,64,Non-binary
BKRBRHB-ssrn-0021-75wf,Radisson Blu Royal Hotel Bergen,Bergen,Vestland,5003,Norway,Business,3,3,0,1,2047-04-17 14:00:00,2047-04-18 10:00:00,Yes,Flight,280.00,None,0.00,42.00,322.00,1,Ocean View King,Walk-in,Credit Card,akshay.hamdanBKRBRHB-ssrn-0021-75wf@email.com,Confirmed,156,Corporate,64,Female
BKRBHDO-8yku-0028-v2gl,Radisson Blu Hotel Doha,Doha,Doha,1768,Qatar,Leisure,5,3,2,1,2047-04-19 13:00:00,2047-04-20 11:00:00,No,Train,280.00,Seasonal,28.00,42.00,294.00,2,Deluxe Queen,Travel Agent,PayPal,abebe.davisBKRBHDO-8yku-0028-v2gl@email.com,Cancelled,1075,VIP,59,Female
BKRBDWG-08ix-0020-dv8n,Radisson Blu Dhaka Water Garden,Dhaka,Dhaka Division,1206,Bangladesh,Leisure,4,3,1,2,2047-04-21 14:00:00,2047-04-23 12:00:00,No,Train,800.00,Holiday,80.00,120.00,840.00,2,Deluxe King,Website,Cash,hana.ghoshBKRBDWG-08ix-0020-dv8n@email.com,Confirmed,1282,VIP,23,Non-binary
BKRBHES-7k1s-0024-xfr1,Radisson Blu Hotel Espoo,Espoo,Uusimaa,02130,Finland,Leisure,6,4,2,2,2047-04-23 13:00:00,2047-04-25 10:00:00,No,Train,720.00,Seasonal,72.00,108.00,756.00,2,Executive King,Corporate Portal,Invoice,samuel.girardBKRBHES-7k1s-0024-xfr1@email.com,Confirmed,1228,VIP,40,Non-binary
BKRBHDS-4xfg-0022-9lyh,Radisson Blu Hotel Dakar Sea Plaza,Dakar,Dakar Region,BP 16868,Senegal,Business,1,1,0,2,2047-04-25 14:00:00,2047-04-27 12:00:00,Yes,Flight,400.00,None,0.00,60.00,460.00,1,Ocean View King,Walk-in,Credit Card,ethan.millerBKRBHDS-4xfg-0022-9lyh@email.com,Confirmed,1029,Corporate,37,Female
BKAOBMI-p0rq-0019-2kuc,art'otel Berlin Mitte,Berlin,Berlin,10179,Germany,Leisure,4,1,3,5,2047-04-27 16:00:00,2047-05-02 12:00:00,No,Bus,1600.00,None,0.00,240.00,1840.00,2,Family Suite,Mobile App,Credit Card,ruby.larsenBKAOBMI-p0rq-0019-2kuc@email.com,Completed,1195,VIP,53,Male
BKRBHRC-lfxv-0019-9gqc,Radisson Blu Hotel and Residence Cape Town,Cape Town,Western Cape,8001,South Africa,Leisure,4,2,2,3,2047-04-29 13:00:00,2047-05-02 10:00:00,No,Car,1500.00,None,0.00,225.00,1725.00,2,Executive Twin,Travel Agent,Cash,william.legrandBKRBHRC-lfxv-0019-9gqc@email.com,Cancelled,788,Regular,21,Male
BKRBHNI-pv63-0023-1ka6,Radisson Blu Hotel Nice,Nice,Provence-Alpes-Cote d'Azur,06200,France,Business,3,3,0,1,2047-05-01 13:00:00,2047-05-02 11:00:00,Yes,Car,200.00,None,0.00,30.00,230.00,1,Executive Twin,Travel Agent,Cash,ali.yoonBKRBHNI-pv63-0023-1ka6@email.com,Confirmed,1042,Corporate,35,Male
BKUNKWN-eiup-0203-4hap,None,Hamburg,Hamburg,20355,Germany,Leisure,3,2,1,7,2047-05-03 16:00:00,2047-05-10 10:00:00,No,Bus,1260.00,Holiday,126.00,189.00,1323.00,1,Double Room,Corporate Portal,Invoice,daniel.alsayedBKUNKWN-eiup-0203-4hap@email.com,Pending,960,Regular,51,Male
BKRBHKR-490u-0020-sxvy,Radisson Blu Hotel Krakow,Krakow,Lesser Poland,31-101,Poland,Leisure,3,1,2,6,2047-05-05 16:00:00,2047-05-11 10:00:00,No,Bus,720.00,Holiday,72.00,108.00,756.00,1,Standard Queen,Website,Credit Card,charles.fernandezBKRBHKR-490u-0020-sxvy@email.com,Cancelled,747,Regular,18,Non-binary
BKPIBRB-fw43-0026-hi68,Park Inn by Radisson Bucharest Hotel & Residence,Bucharest,Bucharest,010131,Romania,Business,1,1,0,2,2047-05-07 16:00:00,2047-05-09 11:00:00,Yes,Car,500.00,None,0.00,75.00,575.00,1,Family Suite,Travel Agent,PayPal,nathan.sorensenBKPIBRB-fw43-0026-hi68@email.com,Confirmed,840,Corporate,24,Female
BKRBHGU-m6bn-0023-7p71,Radisson Blu Hotel Guwahati,Guwahati,Assam,781033,India,Business,3,3,0,6,2047-05-09 14:00:00,2047-05-15 11:00:00,Yes,Bus,960.00,None,0.00,144.00,1104.00,1,Cabin Suite,Walk-in,Cash,guest#example.com,Pending,400,Corporate,24,Male
BKPIBRL-6b3g-0022-3l02,Park Inn by Radisson London Heathrow,London,England,UB7 0EA,United Kingdom,Business,2,2,0,5,2047-05-11 15:00:00,2047-05-16 10:00:00,Yes,Flight,700.00,None,0.00,105.00,805.00,1,Executive Twin,Travel Agent,Cash,palak.abdullahBKPIBRL-6b3g-0022-3l02@email.com,Pending,535,VIP,76,Male
BKPIBRR-6fle-0030-96d4,Park Inn by Radisson Riyadh,Riyadh,Riyadh Province,12214,Saudi Arabia,Business,2,2,0,5,2047-05-13 14:00:00,2047-05-18 12:00:00,Yes,Train,900.00,Corporate,90.00,135.00,945.00,1,Executive King,Travel Agent,PayPal,adam.dominguezBKPIBRR-6fle-0030-96d4@email.com,Confirmed,822,Corporate,27,Female
BKRBHHA-fxm9-0018-j0ut,Radisson Blu Hotel Hamburg,Hamburg,Hamburg,20355,Germany,Leisure,1,1,0,1,2047-05-15 15:00:00,2047-05-16 11:00:00,No,Flight,300.00,Seasonal,30.00,45.00,315.00,1,Deluxe King,Mobile App,PayPal,jackson.palmerBKRBHHA-fxm9-0018-j0ut@email.com,Confirmed,819,VIP,42,Non-binary
BKPPCHL-tha6-0017-v6ku,Park Plaza County Hall London,London,England,SE1 7UT,United Kingdom,Leisure,2,1,1,6,2047-05-17 16:00:00,2047-05-23 12:00:00,Yes,Train,1680.00,None,0.00,252.00,1932.00,1,Executive King,Website,Cash,vijay.girardBKPPCHL-tha6-0017-v6ku@email.com,Confirmed,1222,VIP,66,Female
BKPIBRO-95ma-0020-w2dn,Park Inn by Radisson Oslo,Oslo,Oslo,0155,Norway,Leisure,3,1,2,6,2047-05-19 14:00:00,2047-05-25 12:00:00,No,Car,1500.00,Early Bird,150.00,225.00,1575.00,1,Executive King,Travel Agent,Debit Card,amit.oluwaseunBKPIBRO-95ma-0020-w2dn@email.com,Confirmed,575,VIP,30,Female
BKRBHGQ-2t0c-0024-wezn,Radisson Blu Hotel Gqeberha,Gqeberha,Eastern Cape,6001,South Africa,Business,3,3,0,5,2047-05-21 16:00:00,2047-05-26 10:00:00,Yes,Bus,1000.00,None,0.00,150.00,1150.00,1,Cabin Suite,Website,Debit Card,evelyn.mishraBKRBHGQ-2t0c-0024-wezn@email.com,Cancelled,1138,VIP,66,Female
BKRBHNI-wx96-0024-tx1p,Radisson Blu Hotel Nice,Nice,Provence-Alpes-Cote d'Azur,06200,France,Business,3,3,0,2,2047-05-23 15:00:00,2047-05-25 11:00:00,Yes,Train,500.00,None,0.00,75.00,575.00,1,Deluxe King,Walk-in,Cash,owen.langeBKRBHNI-wx96-0024-tx1p@email.com,Cancelled,1575,Corporate,52,Female
BKPPFAR-58qf-0018-myta,Park Plaza Faridabad,Faridabad,Haryana,121003,India,Business,3,3,0,7,2047-05-25 13:00:00,2047-06-01 10:00:00,Yes,Bus,2100.00,None,0.00,315.00,2415.00,1,Standard Queen,Walk-in,Credit Card,sneha.bohraBKPPFAR-58qf-0018-myta@email.com,Confirmed,968,Regular,72,Male
BKRBHSO-ar9d-0015-cueg,Radisson Blu Hotel Sopot,Sopot,Pomeranian,81-718,Poland,Business,3,3,0,3,2047-05-27 13:00:00,2047-05-30 11:00:00,Yes,Bus,660.00,Corporate,66.00,99.00,693.00,1,Executive Twin,Mobile App,Invoice,nadia.brooksBKRBHSO-ar9d-0015-cueg@email.com,Confirmed,1370,Corporate,30,Non-binary
BKRBHDA-hkw6-0018-q4a6,Radisson Blu Hotel Dublin Airport,Dublin,County Dublin,K67 H5H9,Ireland,Leisure,3,3,0,4,2047-05-29 16:00:00,2047-06-02 12:00:00,No,Flight,640.00,Seasonal,64.00,96.00,672.00,1,Executive King,Travel Agent,Credit Card,mia.vermaBKRBHDA-hkw6-0018-q4a6@email.com,Pending,1595,Regular,21,Non-binary
BKPPUTR-xil8-0020-swbc,Park Plaza Utrecht,Utrecht,Utrecht,3511 CE,Netherlands,Business,3,3,0,7,2047-05-31 15:00:00,2047-06-07 11:00:00,Yes,Train,1120.00,Corporate,112.00,168.00,1176.00,1,Standard King,Mobile App,PayPal,jie.perezBKPPUTR-xil8-0020-swbc@email.com,Confirmed,1358,Corporate,34,Female
BKRBHDW-zm11-0022-mhvl,Radisson Blu Hotel Dubai Waterfront,Dubai,Dubai,N/A,United Arab Emirates,Leisure,3,3,0,7,2047-06-02 13:00:00,2047-06-09 10:00:00,No,Bus,1960.00,Member,196.00,294.00,2058.00,1,Executive King,Travel Agent,Invoice,aditi.dialloBKRBHDW-zm11-0022-mhvl@email.com,Confirmed,1370,Corporate,38,Female
BKRBPDA-8obf-0024-vymk,Radisson Blu Plaza Delhi Airport,New Delhi,Delhi,110037,India,Leisure,5,4,1,4,2047-06-04 14:00:00,2047-06-08 12:00:00,Yes,Bus,960.00,Group,96.00,144.00,1008.00,2,Ocean View King,Mobile App,Credit Card,missing-at-sign.com,Confirmed,903,Corporate,42,Male
BKRBHSC-0p3y-0024-vtyp,Radisson Blu Hotel and Spa Cork,Cork,County Cork,T45 WF53,Ireland,Leisure,5,3,2,2,2047-06-06 13:00:00,2047-06-08 12:00:00,No,Bus,480.00,Seasonal,48.00,72.00,504.00,2,Executive Twin,Website,Invoice,ellie.rileyBKRBHSC-0p3y-0024-vtyp@email.com,Confirmed,1179,Regular,26,Non-binary
BKRBMHN-ckzk-0020-9umx,Radisson Blu MBD Hotel Noida,Noida,Uttar Pradesh,201301,India,Leisure,3,1,2,1,2047-06-08 15:00:00,2047-06-09 11:00:00,No,Train,250.00,Member,25.00,37.50,262.50,1,Family Suite,Travel Agent,Debit Card,patrick.linBKRBMHN-ckzk-0020-9umx@email.com,Pending,1224,Regular,69,Non-binary
BKUNKWN-lrpp-0204-as1j,None,Chattogram,Chattogram Division,4000,Bangladesh,Business,2,2,0,7,2047-06-10 16:00:00,2047-06-17 10:00:00,Yes,Car,840.00,None,0.00,126.00,966.00,1,Deluxe Queen,Corporate Portal,Invoice,tyler.alsayedBKUNKWN-lrpp-0204-as1j@email.com,Cancelled,1250,Corporate,67,Female
BKRBEHR-l4bt-0027-7aqb,Radisson Blu Elizabete Hotel Riga,Riga,Riga,LV-1050,Latvia,Business,2,2,0,2,2047-06-12 14:00:00,2047-06-14 11:00:00,Yes,Flight,280.00,Corporate,28.00,42.00,294.00,1,Ocean View King,Website,PayPal,mandla.spencerBKRBEHR-l4bt-0027-7aqb@email.com,Confirmed,519,Corporate,75,Female
BKPPCHL-v7kp-0018-ixyq,Park Plaza County Hall London,London,England,SE1 7UT,United Kingdom,Business,1,1,0,1,2047-06-14 15:00:00,2047-06-15 10:00:00,Yes,Bus,220.00,Corporate,22.00,33.00,231.00,1,Family Suite,Mobile App,Debit Card,minji.kowalskiBKPPCHL-v7kp-0018-ixyq@email.com,Confirmed,1552,Regular,36,Male
BKRBHRU-mewf-0016-tkf1,Radisson Blu Hotel Rudrapur,Rudrapur,Uttarakhand,263153,India,Leisure,2,1,1,6,2047-06-16 13:00:00,2047-06-22 11:00:00,No,Car,1080.00,None,0.00,162.00,1242.00,1,Executive King,Walk-in,Credit Card,oliver.fischerBKRBHRU-mewf-0016-tkf1@email.com,Confirmed,360,Regular,34,Female
BKPPSBA-cws0-0038-9tz8,Park Plaza Sukhumvit Bangkok,Bangkok,Bangkok,10110,Thailand,Business,1,1,0,3,2047-06-18 15:00:00,2047-06-21 12:00:00,Yes,Train,420.00,Corporate,42.00,63.00,441.00,1,Executive Twin,Travel Agent,Invoice,sneha.royBKPPSBA-cws0-0038-9tz8@email.com,Pending,1254,Corporate,61,Male
BKRBRHG-kynz-0019-u5na,Radisson Blu Riverside Hotel Gothenburg,Gothenburg,Vastra Gotaland,417 56,Sweden,Business,3,3,0,1,2047-06-20 14:00:00,2047-06-21 11:00:00,Yes,Car,300.00,Corporate,30.00,45.00,315.00,1,Cabin Suite,Travel Agent,Debit Card,vishal.grossBKRBRHG-kynz-0019-u5na@email.com,Cancelled,970,Corporate,54,Female
BKRBMIA-8won-0019-gimx,Radisson Blu Mumbai International Airport,Mumbai,Maharashtra,400059,India,Leisure,5,2,3,4,2047-06-22 13:00:00,2047-06-26 10:00:00,Yes,Train,2240.00,Holiday,224.00,336.00,2352.00,2,Deluxe King,Corporate Portal,Invoice,jasmine.kobayashiBKRBMIA-8won-0019-gimx@email.com,Pending,705,Regular,67,Male
BKRBHB2-87px-0022-fi7k,Radisson Blu Hotel Bristol,Bristol,England,BS1 4BY,United Kingdom,Leisure,4,2,2,1,2047-06-24 16:00:00,2047-06-25 11:00:00,No,Train,360.00,Seasonal,36.00,54.00,378.00,2,Family Suite,Corporate Portal,Invoice,user domain@example.com,Confirmed,695,Corporate,47,Male
BKRBHAL-tid5-0030-shz3,Radisson Blu Hotel Alexandria,Alexandria,Alexandria Governorate,21934,Egypt,Business,2,2,0,7,2047-06-26 15:00:00,2047-07-03 12:00:00,Yes,Car,1540.00,Corporate,154.00,231.00,1617.00,1,Standard King,Website,Invoice,simran.maierBKRBHAL-tid5-0030-shz3@email.com,Pending,1575,Corporate,51,Male
BKRBCBV-w8vj-0024-r69z,Radisson Blu Chattogram Bay View,Chattogram,Chattogram Division,4000,Bangladesh,Leisure,6,3,3,7,2047-06-28 15:00:00,2047-07-05 12:00:00,Yes,Car,3080.00,Holiday,308.00,462.00,3234.00,2,Ocean View King,Walk-in,Cash,mia.kangBKRBCBV-w8vj-0024-r69z@email.com,Completed,648,Corporate,56,Female
